time_ns,q0,q1,q2,q3,q4,q5,q6,v0,v1,v2,v3,v4,v5,v6,a0,a1,a2,a3,a4,a5,a6,ee_pos_x,ee_pos_y,ee_pos_z,ee_rot_x,ee_rot_y,ee_rot_z,ee_rot_w
98255826463,1.23389,0.852424,-0.790231,-1.50558,0.207133,1.955,1.13282,-0.0113092,0.0255764,-0.0125748,0.0446664,0.00208692,-0.0657176,0.0569535,-0.0831678,0.188089,-0.0924749,0.328477,0.0153472,-0.483288,0.418837,0.56731,0.387975,0.256675,0.925702,-0.31335,0.0862058,0.193539
98541138134,1.23321,0.854388,-0.791284,-1.5023,0.207142,1.95012,1.13722,-0.0167498,0.0378806,-0.0186242,0.0661546,0.0030909,-0.097333,0.0843527,-0.0399524,0.0903547,-0.0444234,0.157795,0.00737256,-0.232163,0.201202,0.568028,0.387568,0.256877,0.923681,-0.317869,0.0859477,0.195923
98826449804,1.23165,0.857916,-0.793019,-1.49614,0.20743,1.94106,1.14508,-0.00544062,0.0123043,-0.00604947,0.0214881,0.00100398,-0.0316154,0.0273992,0.0829273,-0.187545,0.0922075,-0.327528,-0.0153029,0.48189,-0.417626,0.569085,0.386958,0.257183,0.920579,-0.324651,0.0855931,0.199522
98963707551,1.2293,0.863231,-0.795632,-1.48685,0.207864,1.9274,1.15692,0,0,0,0,0,0,0,0.0398669,-0.0901614,0.0443284,-0.157457,-0.00735678,0.231667,-0.200772,0.570152,0.386329,0.257501,0.917283,-0.331664,0.0852685,0.203275
98963707551,1.22686,0.868758,-0.798349,-1.4772,0.208315,1.9132,1.16922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57102,0.385809,0.257768,0.914474,-0.337491,0.0850321,0.206415
99249019222,1.22482,0.873373,-0.800618,-1.46914,0.208691,1.90134,1.1795,-0.0164729,0.0229647,-0.0101825,0.0449773,0.00682805,-0.0657176,0.0540784,-0.120534,0.168035,-0.0745061,0.329102,0.0499614,-0.480861,0.395696,0.571598,0.385431,0.257962,0.912687,-0.341204,0.0847937,0.208306
99534330893,1.22335,0.876193,-0.801965,-1.46405,0.209098,1.89386,1.18588,-0.0217295,0.0302929,-0.0134318,0.0593297,0.0090069,-0.0866883,0.071335,-0.0384073,0.0535431,-0.0237409,0.104866,0.0159199,-0.153223,0.126086,0.572419,0.384829,0.258264,0.910455,-0.345962,0.0842432,0.210441
99819642563,1.22104,0.87949,-0.803437,-1.45763,0.210033,1.88448,1.19362,-0.00525656,0.00732811,-0.00324926,0.0143524,0.00217885,-0.0209707,0.0172566,0.120187,-0.167551,0.0742918,-0.328156,-0.0498177,0.479478,-0.394558,0.573518,0.384002,0.25868,0.907393,-0.352376,0.0834861,0.213307
99910686319,1.21786,0.883918,-0.8054,-1.44896,0.211349,1.87181,1.20405,0,0,0,0,0,0,0,0.0383344,-0.0534416,0.0236958,-0.104667,-0.0158897,0.152932,-0.125847,0.574612,0.383163,0.259102,0.904217,-0.35887,0.0827385,0.216236
99910686319,1.21463,0.888429,-0.807401,-1.44012,0.212691,1.8589,1.21467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575487,0.38248,0.259446,0.901576,-0.364156,0.0821446,0.218641
100195997990,1.21198,0.892121,-0.809038,-1.43289,0.213788,1.84834,1.22337,-0.0194866,0.0227427,-0.00783522,0.0469677,0.00913037,-0.0657176,0.0520341,-0.141906,0.165617,-0.0570577,0.342029,0.0664893,-0.47857,0.378924,0.576029,0.382067,0.259655,0.899972,-0.367348,0.0817388,0.220055
100481309660,1.21026,0.894358,-0.809949,-1.42843,0.214538,1.84192,1.22858,-0.0229176,0.026747,-0.00921477,0.0552373,0.010738,-0.0772885,0.0611958,-0.0249495,0.0291184,-0.0100318,0.0601348,0.01169,-0.0841411,0.0666215,0.576806,0.381501,0.259941,0.897795,-0.371695,0.0810688,0.221888
100766621331,1.20766,0.89741,-0.811009,-1.42213,0.215755,1.8331,1.23557,-0.00343101,0.0040043,-0.00137955,0.00826962,0.00160759,-0.0115709,0.00916166,0.141499,-0.165143,0.0568944,-0.34105,-0.0662989,0.477199,-0.377839,0.577825,0.380751,0.260319,0.89486,-0.377455,0.0801816,0.224331
100816856222,1.20417,0.901476,-0.81241,-1.41374,0.217387,1.82135,1.24487,0,0,0,0,0,0,0,0.0249075,-0.0290694,0.0100149,-0.0600336,-0.0116703,0.0839994,-0.0665094,0.578827,0.379998,0.260696,0.891864,-0.383213,0.0793037,0.226799
100816856222,1.20067,0.905567,-0.813819,-1.40529,0.219029,1.80953,1.25423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579613,0.379396,0.260996,0.889431,-0.387803,0.0786106,0.228784
101102167893,1.19786,0.908847,-0.814949,-1.39851,0.220346,1.80005,1.26173,-0.0296762,0.0196688,-0.0073653,0.049056,0.0205775,-0.0657176,0.058766,-0.215128,0.142582,-0.0533922,0.355615,0.149169,-0.476397,0.426004,0.580196,0.378899,0.26124,0.887901,-0.390834,0.0780704,0.229752
101387479564,1.19584,0.91067,-0.815598,-1.39445,0.22153,1.79446,1.2664,-0.021781,0.014436,-0.00540579,0.0360048,0.0151029,-0.0482337,0.0431315,0.0571523,-0.0378793,0.0141845,-0.094475,-0.0396293,0.126563,-0.113175,0.581209,0.377962,0.261695,0.885655,-0.395545,0.0770883,0.230686
101596885123,1.19243,0.912939,-0.816447,-1.3888,0.223888,1.7869,1.27316,0,0,0,0,0,0,0,0.157504,-0.10439,0.0390905,-0.26036,-0.109213,0.348789,-0.311894,0.582371,0.376872,0.26222,0.883025,-0.400978,0.0759473,0.231768
101596885123,1.18848,0.91556,-0.817429,-1.38226,0.22663,1.77814,1.28099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583518,0.375785,0.262744,0.880364,-0.406376,0.0748068,0.232857
101882196793,1.18452,0.918182,-0.818411,-1.37572,0.229373,1.76938,1.28882,-0.0356619,0.0186334,-0.00655776,0.0514867,0.0268477,-0.0657176,0.0629605,-0.257513,0.134551,-0.0473532,0.371783,0.193866,-0.474543,0.454635,0.58472,0.374632,0.263298,0.877626,-0.41192,0.0735969,0.233835
102167508464,1.18035,0.920766,-0.819363,-1.3691,0.232339,1.76062,1.2968,-0.0199997,0.0104498,-0.00367767,0.0288744,0.0150565,-0.0368553,0.0353091,0.112936,-0.0590089,0.0207673,-0.16305,-0.0850223,0.208117,-0.199386,0.585974,0.37342,0.263882,0.874935,-0.417444,0.0723195,0.23452
102327514935,1.17601,0.923114,-0.820198,-1.36271,0.235573,1.75241,1.30459,0,0,0,0,0,0,0,0.144096,-0.0752904,0.0264974,-0.208038,-0.108481,0.26554,-0.2544,0.58717,0.372252,0.264443,0.872364,-0.422672,0.0710857,0.235108
102327514935,1.17184,0.925293,-0.820965,-1.35669,0.238712,1.74472,1.31195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588353,0.371084,0.265002,0.869767,-0.427867,0.0698493,0.235704
102612826606,1.16767,0.927472,-0.821732,-1.35067,0.241852,1.73704,1.31932,-0.058282,-0.000590482,-0.00446209,0.0355045,0.0605436,-0.0354362,0.0657176,-0.419323,-0.00424835,-0.0321035,0.255445,0.435594,-0.254954,0.47282,0.58985,0.369489,0.265743,0.867084,-0.433682,0.0682603,0.235428
102898138276,1.16269,0.928965,-0.822424,-1.34522,0.246193,1.73043,1.32678,-0.0098915,-0.000100215,-0.000757296,0.00602575,0.0102753,-0.00601416,0.0111535,0.347663,0.00352233,0.0266172,-0.211791,-0.361154,0.211384,-0.392018,0.591542,0.367552,0.266619,0.864801,-0.439327,0.0664425,0.233871
102946560760,1.15746,0.929126,-0.822868,-1.3417,0.251515,1.72676,1.33293,0,0,0,0,0,0,0,0.0710487,0.000719827,0.00543951,-0.0432817,-0.0738056,0.0431985,-0.080113,0.593134,0.365699,0.267454,0.862718,-0.444518,0.0647163,0.232237
102946560760,1.15257,0.929076,-0.823242,-1.33872,0.256597,1.72378,1.33845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594718,0.363842,0.268291,0.860605,-0.449683,0.0629837,0.230603
103231872430,1.14768,0.929026,-0.823617,-1.33574,0.26168,1.72081,1.34396,-0.0569319,-0.0129219,-0.0038496,0.0134469,0.0657176,-0.00675826,0.0531215,-0.408352,-0.0926845,-0.0276118,0.0964501,0.471369,-0.0484746,0.381022,0.596331,0.361865,0.269151,0.858604,-0.454736,0.0612331,0.228616
103517184101,1.14283,0.928537,-0.823969,-1.33354,0.266947,1.71886,1.34903,-0.00157146,-0.000356676,-0.000106258,0.000371167,0.00181396,-0.000186544,0.00146628,0.39652,0.089999,0.0268117,-0.0936554,-0.457711,0.04707,-0.369981,0.597797,0.359974,0.269941,0.85697,-0.459091,0.0596672,0.226443
103525059376,1.1386,0.927589,-0.824256,-1.33252,0.271825,1.71832,1.35299,0,0,0,0,0,0,0,0.0112551,0.0025546,0.000761045,-0.00265839,-0.012992,0.00133607,-0.0105018,0.599239,0.358099,0.270723,0.855338,-0.463372,0.0581205,0.224287
103525059376,1.13443,0.926642,-0.824538,-1.33153,0.276642,1.71783,1.35689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600675,0.35622,0.271508,0.853681,-0.46764,0.0565724,0.222128
103810371047,1.13025,0.925695,-0.824821,-1.33055,0.28146,1.71733,1.36078,-0.0545614,-0.017129,-0.00421532,0.00359338,0.0657176,0.00550303,0.0476441,-0.390231,-0.122509,-0.0301486,0.0257004,0.470021,0.0393585,0.340757,0.602105,0.354301,0.272288,0.852062,-0.471825,0.0550584,0.219863
104095682717,1.12616,0.924597,-0.825116,-1.32991,0.286278,1.71727,1.36448,-0.00512699,-0.00160957,-0.000396102,0.000337661,0.00617531,0.000517105,0.00447699,0.353064,0.110841,0.0272771,-0.0232526,-0.425255,-0.0356098,-0.308303,0.603619,0.352217,0.273112,0.850385,-0.476182,0.0534894,0.217334
104122492685,1.12191,0.923263,-0.825444,-1.32963,0.291397,1.7177,1.36819,0,0,0,0,0,0,0,0.0366124,0.0114941,0.00282862,-0.00241128,-0.0440986,-0.00369271,-0.0319707,0.605131,0.350118,0.273941,0.848673,-0.480544,0.0519151,0.214793
104122492685,1.11765,0.921924,-0.825774,-1.32935,0.296536,1.71813,1.37192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606637,0.348013,0.274774,0.846933,-0.484893,0.0503412,0.212249
104407804355,1.11338,0.920585,-0.826103,-1.32907,0.301674,1.71856,1.37564,-0.0517761,-0.0205386,-0.00566279,-0.00580765,0.0642379,0.0137587,0.0437962,-0.36922,-0.146462,-0.0403818,-0.0414149,0.458086,0.0981144,0.312314,0.608143,0.345828,0.275607,0.845175,-0.489232,0.0487877,0.209644
104686691737,1.10917,0.919107,-0.826489,-1.32913,0.306812,1.7193,1.37927,0,0,0,0,0,0,0,0.368713,0.146261,0.0403264,0.041358,-0.457457,-0.0979797,-0.311886,0.609492,0.343785,0.276351,0.843587,-0.493114,0.047418,0.207245
104686691737,1.10546,0.917637,-0.826894,-1.32954,0.311415,1.72028,1.38241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610829,0.341745,0.277094,0.841983,-0.496969,0.0460563,0.204854
104972003408,1.10177,0.916171,-0.827298,-1.32996,0.315998,1.72126,1.38553,-0.0481727,-0.0223465,-0.00790215,-0.0132687,0.0615879,0.0189228,0.0430303,-0.342571,-0.158913,-0.0561947,-0.0943579,0.437971,0.134566,0.306002,0.612845,0.338571,0.278219,0.839478,-0.502845,0.0440348,0.201208
105239385962,1.09624,0.913857,-0.828003,-1.33088,0.322919,1.72296,1.39029,0,0,0,0,0,0,0,0.342122,0.158705,0.056121,0.0942341,-0.437396,-0.134389,-0.305601,0.614771,0.335438,0.279301,0.836988,-0.508525,0.04213,0.19768
105239385962,1.091,0.911546,-0.828764,-1.33203,0.329556,1.7248,1.39489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616044,0.333303,0.280018,0.835286,-0.512323,0.0408906,0.195321
105524697633,1.08756,0.90995,-0.829328,-1.33297,0.333954,1.72615,1.39796,-0.0491033,-0.0241909,-0.0100645,-0.0179714,0.0635477,0.0227942,0.0458288,-0.348243,-0.171563,-0.0713778,-0.127454,0.450684,0.161658,0.32502,0.617994,0.329962,0.281119,0.832595,-0.518187,0.0390225,0.191689
105800588817,1.08231,0.907463,-0.830264,-1.33458,0.340694,1.72834,1.40272,0,0,0,0,0,0,0,0.347773,0.171332,0.0712814,0.127282,-0.450076,-0.16144,-0.324582,0.619894,0.326625,0.282198,0.829873,-0.523962,0.0372263,0.188119
105800588817,1.0772,0.90499,-0.831246,-1.33631,0.347286,1.7306,1.40743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621198,0.324286,0.28294,0.827947,-0.527959,0.0360104,0.185654
106085900487,1.07369,0.903264,-0.831964,-1.33759,0.35182,1.73222,1.4107,-0.0485626,-0.0254471,-0.0131004,-0.022906,0.0628329,0.0230796,0.0492495,-0.343464,-0.179977,-0.0926537,-0.162005,0.444392,0.163233,0.348322,0.623174,0.32062,0.284072,0.824882,-0.534134,0.0341784,0.181938
106358688300,1.06838,0.90059,-0.83317,-1.33973,0.358696,1.73471,1.4158,0,0,0,0,0,0,0,0.343007,0.179738,0.0925304,0.161789,-0.443801,-0.163015,-0.347858,0.625086,0.316943,0.285178,0.82176,-0.540233,0.0324113,0.17835
106358688300,1.06322,0.89794,-0.834452,-1.34198,0.365371,1.73714,1.4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626368,0.314398,0.285923,0.819569,-0.5444,0.0312314,0.175954
106643999970,1.05976,0.896124,-0.835387,-1.34362,0.369855,1.73879,1.42441,-0.0436791,-0.0281732,-0.0150175,-0.0320923,0.0549177,0.0276154,0.037065,-0.308085,-0.198716,-0.105924,-0.226359,0.387355,0.194782,0.261433,0.628336,0.310293,0.287086,0.816169,-0.550751,0.029435,0.172262
106882424140,1.05445,0.893121,-0.836954,-1.3466,0.376651,1.7416,1.42949,0,0,0,0,0,0,0,0.307727,0.198485,0.105801,0.226096,-0.386905,-0.194556,-0.26113,0.630113,0.306408,0.288153,0.813044,-0.556469,0.0278213,0.1689
106882424140,1.04965,0.890228,-0.838481,-1.34969,0.382743,1.74437,1.43383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631278,0.303741,0.288863,0.810973,-0.560198,0.0267724,0.166684
107167735811,1.04651,0.888202,-0.83956,-1.352,0.386691,1.74636,1.4365,-0.0450576,-0.0339739,-0.0178723,-0.0439186,0.0544956,0.0393475,0.0257163,-0.316999,-0.23902,-0.125739,-0.308985,0.383399,0.276826,0.180925,0.633164,0.299269,0.290023,0.80769,-0.566059,0.025143,0.16304
107404327372,1.04146,0.884737,-0.841398,-1.35617,0.392949,1.75001,1.44025,0,0,0,0,0,0,0,0.316635,0.238746,0.125595,0.30863,-0.382958,-0.276508,-0.180717,0.634862,0.295094,0.291081,0.804761,-0.571221,0.0237277,0.159695
107404327372,1.03692,0.881453,-0.843131,-1.36028,0.398507,1.75366,1.44321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636073,0.292023,0.291844,0.802689,-0.574839,0.0227502,0.157268
107689639043,1.03368,0.879009,-0.844417,-1.36344,0.402428,1.7565,1.44506,-0.0445016,-0.0386916,-0.0196085,-0.0546512,0.0481574,0.0498157,0.00375552,-0.312295,-0.271523,-0.137605,-0.383521,0.33795,0.349587,0.0263547,0.637986,0.28697,0.293062,0.799579,-0.580248,0.0212835,0.153406
107926906265,1.02855,0.874928,-0.846532,-1.36891,0.408385,1.76143,1.44707,0,0,0,0,0,0,0,0.311936,0.271211,0.137447,0.38308,-0.337561,-0.349185,-0.0263244,0.639667,0.282332,0.294149,0.796954,-0.584784,0.0200569,0.149965
107926906265,1.02402,0.87114,-0.848471,-1.37415,0.413461,1.76618,1.4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640845,0.278954,0.294921,0.795184,-0.587835,0.0192361,0.14752
108212217936,1.02082,0.868357,-0.849882,-1.37808,0.416925,1.76976,1.44837,-0.0469933,-0.0442446,-0.0210229,-0.0657176,0.0412418,0.0625149,-0.0269145,-0.328947,-0.309706,-0.147158,-0.460015,0.288687,0.437596,-0.188398,0.642624,0.273683,0.296093,0.792763,-0.592041,0.0180885,0.143829
108497529606,1.01594,0.863996,-0.852042,-1.38435,0.42186,1.77558,1.44768,-9.99802e-05,-9.41322e-05,-4.47271e-05,-0.000139817,8.77437e-05,0.000133003,-5.72618e-05,0.327795,0.308622,0.146642,0.458403,-0.287676,-0.436063,0.187738,0.644303,0.268493,0.297212,0.790733,-0.595616,0.0171023,0.140321
108498136618,1.01126,0.859685,-0.854126,-1.39067,0.426236,1.78152,1.44587,0,0,0,0,0,0,0,0.000698882,0.000658003,0.000312652,0.000977348,-0.000613346,-0.000929717,0.000400271,0.64549,0.264693,0.29801,0.789435,-0.597936,0.016461,0.137822
108498136618,1.0079,0.856523,-0.855629,-1.39537,0.429184,1.78599,1.44394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646652,0.260883,0.298806,0.788119,-0.600255,0.0158363,0.13532
108783448289,1.00455,0.85336,-0.857132,-1.40006,0.432132,1.79046,1.44202,-0.0479471,-0.0435373,-0.0193601,-0.0657176,0.0372801,0.0640341,-0.0419863,-0.334699,-0.303916,-0.135145,-0.458747,0.260237,0.446995,-0.293089,0.647793,0.257055,0.299572,0.786962,-0.602334,0.0152372,0.132864
109068759960,1.00115,0.850223,-0.858575,-1.40476,0.434939,1.79498,1.43956,-0.0102754,-0.00933038,-0.00414902,-0.0140838,0.0079894,0.013723,-0.00899798,0.262609,0.238456,0.106036,0.359939,-0.204185,-0.350718,0.229961,0.649135,0.252438,0.300455,0.785763,-0.604543,0.014553,0.12997
109129904390,0.997039,0.846488,-0.860236,-1.4104,0.438137,1.80048,1.43596,0,0,0,0,0,0,0,0.0716088,0.0650228,0.0289142,0.0981489,-0.0556776,-0.0956346,0.0627064,0.650465,0.247719,0.30135,0.784522,-0.606794,0.0138836,0.127019
109129904390,0.992846,0.842681,-0.861929,-1.41615,0.441397,1.80608,1.43228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651755,0.242985,0.302239,0.783259,-0.609047,0.0132423,0.124065
109415216061,0.988654,0.838874,-0.863621,-1.42189,0.444656,1.81167,1.42861,-0.0546619,-0.0432816,-0.0184734,-0.0645107,0.0428666,0.0657176,-0.0449127,-0.380413,-0.301213,-0.128563,-0.448954,0.298325,0.457353,-0.312565,0.653068,0.238125,0.303126,0.781941,-0.611365,0.012568,0.121012
109700527732,0.984223,0.835077,-0.865283,-1.4276,0.448115,1.81733,1.42484,-0.00588375,-0.00465878,-0.00198845,-0.00694386,0.00461412,0.00707377,-0.00483436,0.339,0.268422,0.114567,0.40008,-0.265849,-0.407565,0.278538,0.654319,0.233496,0.30394,0.780662,-0.613582,0.0118973,0.118076
109731238377,0.979837,0.831595,-0.86677,-1.43279,0.451554,1.82262,1.42123,0,0,0,0,0,0,0,0.0408851,0.032373,0.0138174,0.0482516,-0.0320627,-0.0491543,0.0335931,0.655518,0.228919,0.304738,0.779382,-0.615769,0.0112623,0.115177
109731238377,0.975507,0.828167,-0.868233,-1.4379,0.454949,1.82782,1.41767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656681,0.224329,0.305532,0.778081,-0.617956,0.0106553,0.112277
110016550048,0.971177,0.824738,-0.869697,-1.44301,0.458345,1.83303,1.41412,-0.0595109,-0.0420364,-0.0171626,-0.0624962,0.0497743,0.0657176,-0.0415126,-0.412965,-0.291704,-0.119096,-0.43368,0.3454,0.456035,-0.288069,0.657846,0.219675,0.306306,0.776675,-0.620268,0.0100031,0.109287
110301861719,0.966674,0.821354,-0.871113,-1.44804,0.461987,1.83823,1.41068,-0.00275457,-0.00194573,-0.0007944,-0.00289275,0.00230389,0.00304186,-0.00192149,0.393312,0.277822,0.113429,0.413042,-0.328962,-0.434332,0.27436,0.658959,0.215195,0.307018,0.775224,-0.6226,0.00932977,0.106351
110315067874,0.962213,0.818201,-0.872401,-1.45273,0.465717,1.84316,1.40756,0,0,0,0,0,0,0,0.0190875,0.0134827,0.00550471,0.020045,-0.0159646,-0.0210782,0.0133147,0.660034,0.210724,0.307723,0.773758,-0.624922,0.00868636,0.103426
110315067874,0.957769,0.815062,-0.873682,-1.4574,0.469434,1.84807,1.40446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661076,0.206241,0.308426,0.77227,-0.627243,0.00807061,0.100499
110600379545,0.953326,0.811923,-0.874964,-1.46207,0.47315,1.85298,1.40136,-0.0591064,-0.0380507,-0.0155723,-0.0575639,0.0510447,0.0625614,-0.037181,-0.409012,-0.263308,-0.107759,-0.398339,0.353226,0.432921,-0.257291,0.662107,0.201732,0.309102,0.770712,-0.62963,0.00745424,0.0975358
110871988469,0.948793,0.80886,-0.876216,-1.46666,0.477002,1.85788,1.39835,0,0,0,0,0,0,0,0.408482,0.262967,0.107619,0.397822,-0.352768,-0.432359,0.256957,0.66304,0.197596,0.309692,0.769224,-0.631871,0.00688888,0.0947971
110871988469,0.94457,0.806141,-0.877329,-1.47077,0.480649,1.86235,1.3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663945,0.193455,0.310279,0.767717,-0.634109,0.0063481,0.0920604
111157300140,0.940351,0.803425,-0.87844,-1.47488,0.484292,1.86681,1.39304,-0.0598513,-0.0362593,-0.0157532,-0.0574973,0.0517949,0.0638529,-0.0372516,-0.413067,-0.250246,-0.108722,-0.396821,0.357465,0.440684,-0.257094,0.665271,0.187149,0.311135,0.765389,-0.637509,0.00558846,0.0879221
111434516063,0.933937,0.799379,-0.88013,-1.4811,0.489835,1.87362,1.38902,0,0,0,0,0,0,0,0.412522,0.249915,0.108578,0.396297,-0.356994,-0.440103,0.256755,0.66651,0.180965,0.311936,0.763068,-0.640832,0.00491481,0.0838959
111434516063,0.92766,0.795501,-0.881782,-1.48715,0.495264,1.8803,1.3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.66732,0.176752,0.312459,0.761463,-0.64309,0.0044971,0.0811724
111719827734,0.92339,0.792914,-0.882906,-1.49126,0.498959,1.88486,1.38245,-0.0657176,-0.0348361,-0.0169481,-0.0570595,0.0515846,0.0606134,-0.0412283,-0.452341,-0.23978,-0.116655,-0.392746,0.355062,0.417208,-0.283778,0.668511,0.170259,0.313221,0.758986,-0.646509,0.00387941,0.0771474
112005139404,0.916776,0.789084,-0.884634,-1.49739,0.504494,1.89157,1.37832,-0.000590565,-0.000313051,-0.000152302,-0.00051276,0.00046356,0.000544697,-0.000370494,0.447668,0.237303,0.11545,0.388689,-0.351394,-0.412899,0.280847,0.669657,0.163609,0.313959,0.75644,-0.649946,0.00328173,0.073198
112007703329,0.909973,0.785321,-0.8864,-1.50349,0.510001,1.89815,1.37406,0,0,0,0,0,0,0,0.00405936,0.00215182,0.00104688,0.00352455,-0.00318637,-0.00374407,0.00254666,0.670409,0.159006,0.314443,0.754675,-0.652287,0.00288587,0.0705709
112007703329,0.905243,0.782814,-0.88762,-1.5076,0.513713,1.90251,1.37109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671125,0.154395,0.314926,0.75289,-0.654625,0.00251561,0.0679445
112293015000,0.900514,0.780307,-0.888839,-1.5117,0.517426,1.90687,1.36813,-0.0657176,-0.0300156,-0.0162081,-0.0508319,0.0462679,0.0527565,-0.043293,-0.451111,-0.206038,-0.111259,-0.34893,0.3176,0.362141,-0.29718,0.671809,0.149835,0.315369,0.751164,-0.656856,0.00216591,0.0654881
112578326670,0.895784,0.777971,-0.890033,-1.51559,0.520949,1.91096,1.36508,-0.00548873,-0.0025069,-0.0013537,-0.00424548,0.00386429,0.00440622,-0.00361583,0.412875,0.188575,0.101829,0.319355,-0.290681,-0.331446,0.271991,0.672508,0.145003,0.315802,0.74938,-0.65913,0.00181109,0.0630397
112602155898,0.890713,0.775655,-0.891283,-1.51951,0.524519,1.91503,1.36174,0,0,0,0,0,0,0,0.0376216,0.0171831,0.00927872,0.0290999,-0.0264871,-0.0302017,0.0247841,0.673171,0.140148,0.316235,0.747573,-0.66141,0.00148076,0.060584
112602155898,0.885626,0.773332,-0.892538,-1.52345,0.528101,1.91911,1.35839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673796,0.135286,0.316665,0.745748,-0.663687,0.00117608,0.0581293
112887467569,0.880538,0.771008,-0.893793,-1.52738,0.531682,1.9232,1.35504,-0.0657176,-0.0267265,-0.0142937,-0.0465022,0.0445552,0.0509872,-0.0468519,-0.449842,-0.182945,-0.0978417,-0.318312,0.304984,0.349012,-0.320705,0.674397,0.130487,0.317065,0.743995,-0.665856,0.000907485,0.055727
113172779240,0.875451,0.768802,-0.894979,-1.53116,0.535203,1.92722,1.35156,-0.00390341,-0.00158747,-0.000848999,-0.00276208,0.00264643,0.00302847,-0.00278285,0.422553,0.171847,0.0919062,0.299001,-0.286482,-0.327839,0.30125,0.674965,0.125866,0.317422,0.742368,-0.667858,0.000681008,0.0534359
113189725808,0.870473,0.766777,-0.896062,-1.53468,0.538578,1.93108,1.34801,0,0,0,0,0,0,0,0.026681,0.0108508,0.00580318,0.0188797,-0.0180892,-0.0207005,0.0190216,0.675499,0.121246,0.317776,0.740729,-0.669854,0.000478916,0.0511508
113189725808,0.865503,0.764755,-0.897143,-1.5382,0.541948,1.93493,1.34447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675998,0.116621,0.31813,0.739075,-0.671848,0.000300709,0.0488676
113475037479,0.860533,0.762734,-0.898224,-1.54172,0.545317,1.93879,1.34093,-0.0657176,-0.0240567,-0.0115328,-0.0420993,0.0420618,0.0456117,-0.0516382,-0.448596,-0.164214,-0.078724,-0.287374,0.287119,0.311351,-0.352488,0.676462,0.112076,0.318446,0.737522,-0.673708,9.98528e-05,0.0466732
113760349150,0.855563,0.760808,-0.899207,-1.54508,0.548598,1.94246,1.33721,-0.00419161,-0.00153439,-0.000735585,-0.00268518,0.00268279,0.00290922,-0.00329359,0.419419,0.153533,0.0736037,0.268683,-0.268445,-0.291101,0.329562,0.676895,0.107605,0.318723,0.736081,-0.675425,-0.000131087,0.0445686
113778546941,0.850573,0.758981,-0.900083,-1.54828,0.551792,1.94592,1.33329,0,0,0,0,0,0,0,0.0285715,0.0104589,0.00501401,0.0183032,-0.0182869,-0.0198302,0.0224503,0.677296,0.103128,0.318999,0.734627,-0.677141,-0.000339759,0.0424652
113778546941,0.845582,0.757154,-0.900959,-1.55147,0.554987,1.94938,1.32937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677666,0.0986478,0.319275,0.733162,-0.678855,-0.000525974,0.0403635
114063858612,0.840591,0.755327,-0.901835,-1.55467,0.558181,1.95285,1.32545,-0.0657176,-0.0210047,-0.00886107,-0.0371733,0.0408677,0.0427254,-0.0546418,-0.447353,-0.142983,-0.0603191,-0.253046,0.278195,0.290841,-0.371958,0.678019,0.0942549,0.319522,0.731779,-0.680464,-0.000703878,0.0383079
114349170283,0.835599,0.753609,-0.902615,-1.55769,0.561333,1.95621,1.32142,-0.00776573,-0.00248209,-0.0010471,-0.0043927,0.00482927,0.00504878,-0.00645693,0.393962,0.125918,0.0531201,0.222845,-0.244992,-0.256129,0.327565,0.678377,0.0897519,0.319748,0.73043,-0.682027,-0.000883618,0.0362062
114382885058,0.830365,0.751935,-0.903322,-1.56065,0.564589,1.95961,1.31707,0,0,0,0,0,0,0,0.0527838,0.0168708,0.00711713,0.0298572,-0.0328246,-0.0343166,0.0438878,0.678704,0.0852255,0.319975,0.729064,-0.683595,-0.00104024,0.0340974
