time_ns,q0,q1,q2,q3,q4,q5,q6,v0,v1,v2,v3,v4,v5,v6,a0,a1,a2,a3,a4,a5,a6,ee_pos_x,ee_pos_y,ee_pos_z,ee_rot_x,ee_rot_y,ee_rot_z,ee_rot_w
31803117525,1.20291,0.692787,-0.649683,-1.71115,0.276149,2.24601,0.736407,0.0325782,0.0733296,-0.0772259,0.0808404,-0.0487177,-0.0861104,0.1875,0.325782,0.733296,-0.772259,0.808404,-0.487177,-0.861104,1.875,0.53849,0.397242,0.251658,0.988168,-0.122638,0.0546823,0.0741203
31903117525,1.20779,0.70378,-0.66126,-1.69903,0.268846,2.2331,0.764516,0.0632617,0.142394,-0.14996,0.156979,-0.0946022,-0.167213,0.364095,-0.325782,-0.733296,0.772259,-0.808404,0.487177,0.861104,-1.875,0.540906,0.396879,0.251829,0.985786,-0.134768,0.0582423,0.0816835
32003117525,1.21249,0.714353,-0.672395,-1.68738,0.261822,2.22069,0.791551,0.0306835,0.0690649,-0.0727346,0.0761389,-0.0458844,-0.0811024,0.176595,-0.325782,-0.733296,0.772259,-0.808404,0.487177,0.861104,-1.875,0.543178,0.396563,0.252073,0.983269,-0.146407,0.0619537,0.0889257
32097301782,1.21393,0.717605,-0.67582,-1.68379,0.259661,2.21687,0.799867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543866,0.396473,0.252164,0.982451,-0.149982,0.0631522,0.0911458
32097301782,1.21393,0.717605,-0.67582,-1.68379,0.259661,2.21687,0.799867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543866,0.396473,0.252164,0.982451,-0.149982,0.0631522,0.0911458
32197301782,1.21576,0.720939,-0.679692,-1.68024,0.257229,2.21204,0.809242,0.0365468,0.0666654,-0.0774436,0.0711295,-0.048644,-0.0966802,0.1875,0.365468,0.666654,-0.774436,0.711295,-0.48644,-0.966802,1.875,0.544465,0.396311,0.252232,0.981505,-0.154034,0.064213,0.0938021
32297301782,1.22081,0.73014,-0.690381,-1.67042,0.250515,2.19869,0.835121,0.047797,0.087187,-0.101283,0.0930253,-0.063618,-0.126441,0.245218,-0.365468,-0.666654,0.774436,-0.711295,0.48644,0.966802,-1.875,0.54609,0.39588,0.252473,0.978748,-0.165213,0.0673258,0.101116
32397301782,1.22376,0.735525,-0.696637,-1.66467,0.246585,2.19088,0.850268,0.0112502,0.0205216,-0.0238395,0.0218958,-0.0149741,-0.0297611,0.0577181,-0.365468,-0.666654,0.774436,-0.711295,0.48644,0.966802,-1.875,0.547022,0.395641,0.25265,0.977036,-0.171749,0.0692734,0.105381
32428084787,1.22393,0.735841,-0.697004,-1.66434,0.246355,2.19042,0.851156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547076,0.395627,0.252661,0.976933,-0.172132,0.0693905,0.105631
32428084787,1.22386,0.735702,-0.696843,-1.66448,0.246456,2.19063,0.850765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547053,0.395633,0.252657,0.976978,-0.171963,0.0693389,0.105521
32528084787,1.2253,0.739275,-0.700506,-1.66039,0.244311,2.18482,0.86014,0.0288405,0.0714482,-0.0732749,0.0819677,-0.0429022,-0.116049,0.1875,0.288405,0.714482,-0.732749,0.819677,-0.429022,-1.16049,1.875,0.547673,0.395467,0.252719,0.975863,-0.176162,0.0702277,0.108284
32628084787,1.22945,0.749572,-0.711067,-1.64857,0.238128,2.1681,0.887163,0.0436984,0.108256,-0.111024,0.124195,-0.0650042,-0.175834,0.284095,-0.288405,-0.714482,0.732749,-0.819677,0.429022,1.16049,-1.875,0.549425,0.395007,0.252953,0.972482,-0.188253,0.0729949,0.116238
32728084787,1.23238,0.756825,-0.718506,-1.64025,0.233772,2.15632,0.906198,0.0148579,0.0368082,-0.0377493,0.0422276,-0.0221021,-0.0597852,0.096595,-0.288405,-0.714482,0.732749,-0.819677,0.429022,1.16049,-1.875,0.550625,0.3947,0.253166,0.969949,-0.196756,0.0751271,0.121827
32779602115,1.23276,0.757773,-0.719478,-1.63916,0.233203,2.15478,0.908686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550779,0.394661,0.253197,0.969609,-0.197867,0.0754171,0.122557
32779602115,1.23276,0.757773,-0.719478,-1.63916,0.233203,2.15478,0.908686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550779,0.394661,0.253197,0.969609,-0.197867,0.0754171,0.122557
32879602115,1.23373,0.761601,-0.72288,-1.63443,0.231402,2.14794,0.918061,0.0193728,0.0765548,-0.0680348,0.0946647,-0.0360132,-0.136811,0.1875,0.193728,0.765548,-0.680348,0.946647,-0.360132,-1.36811,1.875,0.551425,0.394492,0.253261,0.968284,-0.202235,0.0761377,0.125423
32979602115,1.23641,0.772181,-0.732282,-1.62135,0.226426,2.12903,0.943973,0.0254338,0.100506,-0.0893206,0.124282,-0.0472805,-0.179614,0.246162,-0.193728,-0.765548,0.680348,-0.946647,0.360132,1.36811,-1.875,0.553165,0.394043,0.253484,0.964451,-0.214289,0.0783229,0.133341
33079602115,1.23799,0.778404,-0.737812,-1.61365,0.223498,2.11791,0.959214,0.00606108,0.0239514,-0.0212858,0.0296174,-0.0112673,-0.0428034,0.0586623,-0.193728,-0.765548,0.680348,-0.946647,0.360132,1.36811,-1.875,0.554158,0.393791,0.253645,0.962079,-0.221365,0.0797413,0.137993
33110888701,1.23808,0.778778,-0.738145,-1.61319,0.223322,2.11724,0.960132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554217,0.393776,0.253655,0.961934,-0.221791,0.0798298,0.138273
33110888701,1.23808,0.778778,-0.738145,-1.61319,0.223322,2.11724,0.960132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554217,0.393776,0.253655,0.961934,-0.221791,0.0798298,0.138273
33210888701,1.23856,0.782837,-0.741271,-1.60782,0.221868,2.10945,0.969507,0.00950608,0.0811816,-0.0625219,0.107366,-0.0290756,-0.155733,0.1875,0.0950608,0.811816,-0.625219,1.07366,-0.290756,-1.55733,1.875,0.554889,0.393604,0.253722,0.960403,-0.226321,0.0803893,0.141219
33310888701,1.23978,0.793304,-0.749332,-1.59398,0.21812,2.08937,0.99368,0.0102839,0.0878243,-0.0676377,0.116151,-0.0314547,-0.168476,0.202842,-0.0950608,-0.811816,0.625219,-1.07366,0.290756,1.55733,-1.875,0.556575,0.393176,0.253928,0.956293,-0.237974,0.0820024,0.148818
33410888701,1.24033,0.798027,-0.75297,-1.58773,0.216428,2.08031,1.00459,0.000777839,0.00664272,-0.00511588,0.00878527,-0.00237912,-0.0127429,0.0153423,-0.0950608,-0.811816,0.625219,-1.07366,0.290756,1.55733,-1.875,0.557312,0.392991,0.254037,0.954362,-0.24322,0.0828111,0.152248
33419071241,1.24034,0.798054,-0.75299,-1.5877,0.216418,2.08026,1.00465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557316,0.392989,0.254037,0.954351,-0.24325,0.0828159,0.152268
33419071241,1.24034,0.798054,-0.75299,-1.5877,0.216418,2.08026,1.00465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557316,0.392989,0.254037,0.954351,-0.24325,0.0828159,0.152268
33519071241,1.2404,0.801877,-0.755999,-1.58228,0.215366,2.07189,1.01403,0.00119912,0.0764614,-0.0601738,0.108262,-0.0210416,-0.167335,0.1875,0.0119912,0.764614,-0.601738,1.08262,-0.210416,-1.67335,1.875,0.558014,0.392654,0.254202,0.952612,-0.248065,0.0831946,0.155156
33619071241,1.24055,0.811802,-0.76381,-1.56823,0.212635,2.05017,1.03836,0.00132029,0.0841874,-0.0662541,0.119201,-0.0231678,-0.184243,0.206446,-0.0119912,-0.764614,0.601738,-1.08262,0.210416,1.67335,-1.875,0.55977,0.391798,0.254661,0.947922,-0.260527,0.0843386,0.162658
33719071241,1.24062,0.816397,-0.767426,-1.56172,0.21137,2.04012,1.04963,0.000121164,0.00772599,-0.00608022,0.0109393,-0.00212613,-0.0169082,0.0189458,-0.0119912,-0.764614,0.601738,-1.08262,0.210416,1.67335,-1.875,0.560558,0.39141,0.254888,0.945664,-0.266278,0.0849472,0.166133
33729175665,1.24063,0.816436,-0.767457,-1.56167,0.211359,2.04003,1.04973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560564,0.391407,0.25489,0.945644,-0.266327,0.0849526,0.166162
33729175665,1.24063,0.816436,-0.767457,-1.56167,0.211359,2.04003,1.04973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560564,0.391407,0.25489,0.945644,-0.266327,0.0849526,0.166162
33829175665,1.24014,0.820409,-0.770176,-1.55566,0.210698,2.03082,1.0591,-0.00975506,0.0794547,-0.0543875,0.120212,-0.0132234,-0.184311,0.1875,-0.0975506,0.794547,-0.543875,1.20212,-0.132234,-1.84311,1.875,0.561294,0.391041,0.25507,0.943691,-0.271314,0.0851329,0.169083
33929175665,1.23887,0.830713,-0.77723,-1.54007,0.208983,2.00691,1.08342,-0.0107161,0.0872821,-0.0597455,0.132054,-0.0145261,-0.202468,0.205972,0.0975506,-0.794547,0.543875,-1.20212,0.132234,1.84311,-1.875,0.563124,0.390107,0.255561,0.938439,-0.284195,0.0857538,0.176669
34029175665,1.23829,0.835468,-0.780485,-1.53287,0.208192,1.99588,1.09464,-0.000961021,0.00782748,-0.00535799,0.0118427,-0.0013027,-0.0181574,0.0184716,0.0975506,-0.794547,0.543875,-1.20212,0.132234,1.84311,-1.875,0.563937,0.389685,0.255799,0.935925,-0.290114,0.086115,0.180175
34039027174,1.23828,0.835507,-0.780511,-1.53282,0.208186,1.99579,1.09473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563944,0.389681,0.255801,0.935904,-0.290161,0.0861181,0.180203
34039027174,1.23828,0.835507,-0.780511,-1.53282,0.208186,1.99579,1.09473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563944,0.389681,0.255801,0.935904,-0.290161,0.0861181,0.180203
34139027174,1.23727,0.839396,-0.782747,-1.52656,0.207945,1.98642,1.10349,-0.0201839,0.0777767,-0.0447103,0.125173,-0.00480709,-0.1875,0.175075,-0.201839,0.777767,-0.447103,1.25173,-0.0480709,-1.875,1.75075,0.564657,0.38933,0.255974,0.933874,-0.29495,0.0861037,0.18295
34239027174,1.23471,0.849272,-0.788424,-1.51066,0.207335,1.96261,1.12572,-0.0209996,0.0809203,-0.0465174,0.130232,-0.00500138,-0.195078,0.182151,0.201839,-0.777767,0.447103,-1.25173,0.0480709,1.875,-1.75075,0.566405,0.38845,0.256426,0.928555,-0.30705,0.0861874,0.189939
34339027174,1.23362,0.853475,-0.79084,-1.5039,0.207075,1.95248,1.13518,-0.000815789,0.00314357,-0.0018071,0.00505924,-0.000194292,-0.00757836,0.00707615,0.201839,-0.777767,0.447103,-1.25173,0.0480709,1.875,-1.75075,0.567122,0.388081,0.256623,0.926222,-0.312173,0.0862754,0.19292
34343068964,1.23362,0.853482,-0.790844,-1.50389,0.207075,1.95246,1.13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567123,0.388081,0.256623,0.926218,-0.31218,0.0862756,0.192924
34343068964,1.23362,0.853482,-0.790844,-1.50389,0.207075,1.95246,1.13519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567123,0.388081,0.256623,0.926218,-0.31218,0.0862756,0.192924
34443068964,1.23201,0.85713,-0.792638,-1.49752,0.207372,1.94309,1.14332,-0.0322671,0.0729723,-0.0358771,0.127439,0.00595369,-0.1875,0.162495,-0.322671,0.729723,-0.358771,1.27439,0.0595369,-1.875,1.62495,0.567868,0.387659,0.256832,0.924136,-0.316859,0.0860039,0.195389
34543068964,1.22738,0.867585,-0.797778,-1.47926,0.208225,1.91622,1.1666,-0.0477901,0.108078,-0.0531368,0.188747,0.00881789,-0.277702,0.240669,0.322671,-0.729723,0.358771,-1.27439,-0.0595369,1.875,-1.62495,0.569928,0.386463,0.257433,0.917991,-0.330174,0.0853339,0.202475
34643068964,1.22422,0.874744,-0.801298,-1.46676,0.208809,1.89783,1.18254,-0.0155231,0.0351055,-0.0172597,0.0613081,0.0028642,-0.0902025,0.0781733,0.322671,-0.729723,0.358771,-1.27439,-0.0595369,1.875,-1.62495,0.571272,0.385656,0.257848,0.913632,-0.339212,0.0849681,0.207347
34691176949,1.22384,0.875588,-0.801713,-1.46528,0.208878,1.89566,1.18442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571427,0.385561,0.257897,0.913109,-0.340274,0.08493,0.207922
34691176949,1.22384,0.875588,-0.801713,-1.46528,0.208878,1.89566,1.18442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571427,0.385561,0.257897,0.913109,-0.340274,0.08493,0.207922
34791176949,1.22149,0.878864,-0.803165,-1.45886,0.209852,1.88628,1.19214,-0.0469999,0.0655209,-0.0290517,0.128326,0.0194806,-0.1875,0.154292,-0.469999,0.655209,-0.290517,1.28326,0.194806,-1.875,1.54292,0.57226,0.384947,0.258205,0.910885,-0.345048,0.0843527,0.210035
34891176949,1.21499,0.887933,-0.807186,-1.4411,0.212549,1.86033,1.21349,-0.0619977,0.0864289,-0.0383221,0.169275,0.025697,-0.247332,0.203528,0.469999,-0.655209,0.290517,-1.28326,-0.194806,1.875,-1.54292,0.574492,0.383256,0.259055,0.904572,-0.358153,0.0828201,0.215911
34991176949,1.21114,0.8933,-0.809566,-1.43059,0.214144,1.84497,1.22613,-0.0149978,0.0209079,-0.00927047,0.0409491,0.00621633,-0.0598318,0.0492352,0.469999,-0.655209,0.290517,-1.28326,-0.194806,1.875,-1.54292,0.575762,0.382263,0.259555,0.900727,-0.365832,0.081959,0.219407
35023087252,1.2109,0.893634,-0.809714,-1.42994,0.214244,1.84402,1.22691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57584,0.382202,0.259586,0.900486,-0.366308,0.0819066,0.219625
35023087252,1.21093,0.893598,-0.809698,-1.43001,0.214233,1.84412,1.22683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575831,0.382208,0.259583,0.900511,-0.366258,0.0819121,0.219602
35123087252,1.20815,0.896843,-0.810817,-1.42331,0.215535,1.83474,1.23426,-0.0555802,0.0648884,-0.0223685,0.133992,0.0260352,-0.1875,0.148472,-0.555802,0.648884,-0.223685,1.33992,0.260352,-1.875,1.48472,0.576662,0.381607,0.259888,0.898204,-0.370884,0.0811926,0.221544
35223087252,1.20074,0.905484,-0.813795,-1.40546,0.219002,1.80978,1.25403,-0.0655534,0.0765318,-0.0263822,0.158036,0.0307069,-0.221144,0.175114,0.555802,-0.648884,0.223685,-1.33992,-0.260352,1.875,-1.48472,0.578806,0.380014,0.260688,0.891928,-0.383092,0.0793214,0.226746
35323087252,1.19697,0.909893,-0.815315,-1.39636,0.220771,1.79704,1.26412,-0.00997313,0.0116434,-0.00401372,0.0240431,0.00467168,-0.0336444,0.0266414,0.555802,-0.648884,0.223685,-1.33992,-0.260352,1.875,-1.48472,0.579861,0.379206,0.261091,0.888652,-0.389256,0.0783923,0.229417
35341030924,1.19688,0.909997,-0.815351,-1.39614,0.220813,1.79673,1.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579885,0.379186,0.2611,0.888574,-0.389402,0.0783705,0.22948
35341030924,1.19688,0.909997,-0.815351,-1.39614,0.220813,1.79673,1.26435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579885,0.379186,0.2611,0.888574,-0.389402,0.0783705,0.22948
35441030924,1.19265,0.912803,-0.816402,-1.38915,0.223748,1.78736,1.27274,-0.0846704,0.056117,-0.0210138,0.139962,0.0587092,-0.1875,0.167667,-0.846704,0.56117,-0.210138,1.39962,0.587092,-1.875,1.67667,0.581147,0.378019,0.261667,0.885794,-0.395256,0.077149,0.230629
35541030924,1.18334,0.918972,-0.818712,-1.37376,0.230202,1.76675,1.29117,-0.0621443,0.0411874,-0.0154232,0.102726,0.0430899,-0.137617,0.12306,0.846704,-0.56117,0.210138,-1.39962,-0.587092,1.875,-1.67667,0.583859,0.375458,0.2629,0.87956,-0.407989,0.0744647,0.233185
35614426412,1.18106,0.920483,-0.819278,-1.36999,0.231783,1.7617,1.29569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58451,0.374832,0.2632,0.878007,-0.41108,0.0738075,0.233817
35614426412,1.18106,0.920483,-0.819278,-1.36999,0.231783,1.7617,1.29568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58451,0.374832,0.2632,0.878007,-0.411079,0.0738077,0.233817
35714426412,1.17597,0.923141,-0.820213,-1.36265,0.235613,1.75232,1.30467,-0.101747,0.0531629,-0.0187099,0.146897,0.0765981,-0.1875,0.179634,-1.01747,0.531629,-0.187099,1.46897,0.765981,-1.875,1.79634,0.585987,0.373407,0.263888,0.874907,-0.4175,0.0723063,0.234526
35814426412,1.16598,0.928363,-0.822051,-1.34822,0.243136,1.73391,1.32231,-0.0570674,0.0298176,-0.0104939,0.0823906,0.0429618,-0.105164,0.100752,1.01747,-0.531629,0.187099,-1.46897,-0.765981,1.875,-1.79634,0.588831,0.370609,0.265229,0.868702,-0.429973,0.0693452,0.235949
35870513660,1.16438,0.929199,-0.822345,-1.34591,0.244341,1.73096,1.32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58928,0.370161,0.265443,0.867694,-0.431952,0.0688696,0.236181
35870513660,1.16438,0.929199,-0.822345,-1.34591,0.244341,1.73096,1.32514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58928,0.370161,0.265443,0.867694,-0.431952,0.0688696,0.236181
35970513660,1.15606,0.929115,-0.822982,-1.34084,0.252978,1.7259,1.33451,-0.166285,-0.00168506,-0.0127306,0.101298,0.172737,-0.101104,0.1875,-1.66285,-0.0168506,-0.127306,1.01298,1.72737,-1.01104,1.875,0.592,0.367021,0.266859,0.864207,-0.440818,0.0659482,0.233402
36070513660,1.14505,0.929003,-0.823825,-1.33413,0.264422,1.7192,1.34693,-0.0282222,-0.000285991,-0.00216065,0.0171925,0.0293171,-0.0171595,0.0318228,1.66285,0.0168506,0.127306,-1.01298,-1.72737,1.01104,-1.875,0.595567,0.362841,0.268742,0.859455,-0.452454,0.0620481,0.229723
36087485798,1.14481,0.929001,-0.823844,-1.33399,0.264671,1.71906,1.3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595644,0.362749,0.268783,0.85935,-0.452705,0.061963,0.229643
36087485798,1.14481,0.929001,-0.823844,-1.33399,0.264671,1.71906,1.3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595644,0.362749,0.268783,0.85935,-0.452705,0.061963,0.229643
36187485798,1.13668,0.927157,-0.824393,-1.33207,0.274046,1.7181,1.35478,-0.162434,-0.0368681,-0.0109832,0.0383659,0.1875,-0.0192828,0.151563,-1.62434,-0.368681,-0.109832,0.383659,1.875,-0.192828,1.51563,0.598461,0.359113,0.2703,0.856223,-0.461062,0.0589562,0.225452
36287485798,1.12812,0.925213,-0.824972,-1.33004,0.283935,1.71708,1.36277,-0.0044832,-0.00101756,-0.000303137,0.0010589,0.00517502,-0.000532207,0.00418315,1.62434,0.368681,0.109832,-0.383659,-1.875,0.192828,-1.51563,0.601409,0.355254,0.271912,0.852823,-0.469821,0.0557786,0.221021
36290245808,1.12811,0.925211,-0.824972,-1.33004,0.283942,1.71708,1.36278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601411,0.355252,0.271913,0.85282,-0.469828,0.0557763,0.221018
36290245808,1.12811,0.925211,-0.824972,-1.33004,0.283942,1.71708,1.36278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601411,0.355252,0.271913,0.85282,-0.469828,0.0557763,0.221018
36390245808,1.12033,0.922768,-0.825574,-1.32953,0.293317,1.71786,1.36958,-0.15567,-0.0488714,-0.0120267,0.0102525,0.1875,0.0157002,0.135935,-1.5567,-0.488714,-0.120267,0.102525,1.875,0.157002,1.35935,0.604183,0.351436,0.27342,0.849751,-0.477808,0.052903,0.216388
36490245808,1.11112,0.919876,-0.826285,-1.32892,0.304413,1.71879,1.37762,-0.0146276,-0.00459223,-0.00113009,0.000963382,0.0176185,0.00147527,0.0127732,1.5567,0.488714,0.120267,-0.102525,-1.875,-0.157002,-1.35935,0.607435,0.346891,0.275219,0.845995,-0.487201,0.0495045,0.210894
36499642356,1.11105,0.919854,-0.826291,-1.32892,0.304495,1.7188,1.37768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607459,0.346857,0.275232,0.845967,-0.487271,0.0494792,0.210853
36499642356,1.11105,0.919854,-0.826291,-1.32892,0.304495,1.7188,1.37768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607459,0.346857,0.275232,0.845967,-0.487271,0.0494792,0.210853
36599642356,1.10349,0.916858,-0.827117,-1.32977,0.313868,1.72081,1.38407,-0.147723,-0.058599,-0.0161564,-0.0165698,0.183278,0.0392545,0.124956,1.51126,0.599489,0.165286,0.169515,-1.875,-0.401588,-1.27834,0.610207,0.342697,0.276748,0.842734,-0.495173,0.0466907,0.205969
36697390539,1.09627,0.913994,-0.827907,-1.33058,0.322825,1.72272,1.39018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612808,0.338697,0.278206,0.83955,-0.502693,0.0440323,0.201289
36697390539,1.09627,0.913994,-0.827907,-1.33058,0.322825,1.72272,1.39018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612808,0.338697,0.278206,0.83955,-0.502693,0.0440323,0.201289
36797390539,1.08895,0.910599,-0.829107,-1.33259,0.332182,1.7256,1.39672,-0.137442,-0.0637572,-0.0225456,-0.037857,0.175717,0.0539883,0.122771,1.46659,0.680325,0.240574,0.403955,-1.875,-0.576085,-1.31003,0.615531,0.334167,0.279728,0.835977,-0.510789,0.0413914,0.196275
36891106376,1.08251,0.907611,-0.830164,-1.33437,0.340416,1.72813,1.40247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617901,0.330158,0.281075,0.832744,-0.517884,0.0390747,0.191853
36891106376,1.08251,0.907611,-0.830164,-1.33437,0.340416,1.72813,1.40247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617901,0.330158,0.281075,0.832744,-0.517884,0.0390747,0.191853
36991106376,1.07527,0.904044,-0.831648,-1.33702,0.349786,1.73149,1.40923,-0.140098,-0.0690195,-0.028715,-0.0512743,0.181309,0.0650339,0.130755,1.44881,0.713763,0.296955,0.530251,-1.875,-0.672546,-1.3522,0.620612,0.32534,0.282606,0.828817,-0.526161,0.0365574,0.186764
37087804445,1.0685,0.900707,-0.833036,-1.33949,0.358552,1.73463,1.41555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623117,0.320804,0.284045,0.82504,-0.533871,0.0342108,0.181991
37087804445,1.0685,0.900707,-0.833036,-1.33949,0.358552,1.73463,1.41555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623117,0.320804,0.284045,0.82504,-0.533871,0.0342108,0.181991
37187804445,1.06126,0.896914,-0.834989,-1.34291,0.367918,1.73807,1.42289,-0.138555,-0.0726034,-0.0373767,-0.0653533,0.179269,0.065848,0.140515,1.44916,0.759368,0.390928,0.683538,-1.875,-0.688712,-1.46966,0.625814,0.315502,0.2856,0.820522,-0.542596,0.0317426,0.176993
37283414799,1.05464,0.893443,-0.836775,-1.34603,0.376488,1.74122,1.42961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628243,0.310623,0.287028,0.81628,-0.550539,0.0294909,0.172408
37283414799,1.05464,0.893443,-0.836775,-1.34603,0.376488,1.74122,1.42961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.628243,0.310623,0.287028,0.81628,-0.550539,0.0294909,0.172408
37383414799,1.04728,0.888699,-0.839304,-1.35144,0.385736,1.74587,1.43585,-0.124621,-0.0803812,-0.0428464,-0.0915629,0.156686,0.0787894,0.105751,1.49129,0.961887,0.512725,1.09569,-1.875,-0.942839,-1.26548,0.630995,0.30439,0.28869,0.811479,-0.559291,0.0270274,0.167224
37466980930,1.04207,0.88534,-0.841095,-1.35526,0.392283,1.74916,1.44027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632906,0.299956,0.289867,0.808002,-0.565461,0.025294,0.163543
37466980930,1.04213,0.885377,-0.841075,-1.35522,0.392212,1.74913,1.44022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632885,0.300004,0.289854,0.808041,-0.565394,0.0253128,0.163583
37566980930,1.03449,0.879618,-0.844105,-1.36266,0.401456,1.75579,1.44459,-0.129163,-0.0973304,-0.0512029,-0.125766,0.156243,0.112661,0.0738722,1.55003,1.16801,0.614462,1.50925,-1.875,-1.35199,-0.886504,0.635773,0.292786,0.291654,0.803208,-0.573938,0.0229935,0.157872
37650310704,1.02911,0.875563,-0.846238,-1.3679,0.407966,1.76049,1.44767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637756,0.287673,0.29292,0.799722,-0.579932,0.0213817,0.153837
37650310704,1.02911,0.875563,-0.846238,-1.3679,0.407966,1.76049,1.44767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637756,0.287673,0.29292,0.799722,-0.579932,0.0213817,0.153837
37750310704,1.02158,0.869019,-0.849554,-1.37714,0.41611,1.76891,1.4483,-0.126968,-0.110391,-0.0559454,-0.155926,0.137399,0.142129,0.0107149,1.52678,1.32745,0.672739,1.875,-1.65221,-1.7091,-0.128846,0.640568,0.279755,0.294738,0.795605,-0.587113,0.0194296,0.1481
37833471318,1.0163,0.864429,-0.85188,-1.38363,0.421823,1.77482,1.44875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642477,0.274168,0.296009,0.792647,-0.592139,0.0180948,0.144062
37833471318,1.01636,0.864475,-0.851857,-1.38356,0.421766,1.77476,1.44874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.642458,0.274224,0.295996,0.792677,-0.592089,0.018108,0.144102
37933471318,1.00965,0.858162,-0.854857,-1.39294,0.427658,1.78368,1.44492,-0.134141,-0.126257,-0.0600049,-0.1875,0.117831,0.178336,-0.0764812,-1.34141,-1.26257,-0.600049,-1.875,1.17831,1.78336,-0.764812,0.644879,0.266661,0.297597,0.790114,-0.596727,0.0167924,0.139117
38033471318,1.00287,0.851779,-0.857891,-1.40242,0.433615,1.7927,1.44105,-0.00074911,-0.000705083,-0.000335096,-0.00104709,0.000658023,0.000995915,-0.000427108,1.34141,1.26257,0.600049,1.875,-1.17831,-1.78336,0.764812,0.647224,0.258969,0.299203,0.787454,-0.601416,0.0155296,0.134066
38034029766,1.00287,0.851779,-0.857891,-1.40242,0.433615,1.7927,1.44105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647224,0.258969,0.299203,0.787454,-0.601417,0.0155296,0.134066
38034029766,1.00287,0.851779,-0.857891,-1.40242,0.433615,1.7927,1.44105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647224,0.258969,0.299203,0.787454,-0.601417,0.0155296,0.134066
38134029766,0.996026,0.845568,-0.860653,-1.41179,0.438933,1.80183,1.43506,-0.136799,-0.124217,-0.0552367,-0.1875,0.106365,0.182696,-0.119792,-1.36799,-1.24217,-0.552367,-1.875,1.06365,1.82696,-1.19792,0.649461,0.251296,0.300672,0.785464,-0.605089,0.0143881,0.129255
38234029766,0.986411,0.836838,-0.864535,-1.42497,0.446409,1.81467,1.42664,-0.0293168,-0.0266204,-0.0118376,-0.0401824,0.0227946,0.039153,-0.0256722,1.36799,1.24217,0.552367,1.875,-1.06365,-1.82696,1.19792,0.65243,0.240442,0.302714,0.782574,-0.610254,0.0129102,0.122482
38255460389,0.986097,0.836553,-0.864662,-1.4254,0.446653,1.81509,1.42637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652524,0.240086,0.30278,0.782478,-0.610423,0.0128644,0.12226
